"시군구별","적용인구별","항목","단위","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"남해군","건강보험적용인구","시군구별 적용인구 현황","명","43867","43152","42871","42237","42281","41564","41010","40518",
"남해군","사업장수","시군구별 적용인구 현황","개","795","827","915","951","1003","1079","1180","1215",
"남해군","총가입자수","시군구별 적용인구 현황","명","27440","27157","27015","26395","26330","25774","25378","24319",
"남해군","가입자수","시군구별 적용인구 현황","명","8220","8193","8495","8742","9019","9168","9428","9550",
"남해군","피부양자수","시군구별 적용인구 현황","명","19220","18964","18520","17653","17311","16606","15950","14769",
"남해군","가입자수","시군구별 적용인구 현황","명","16427","15995","15856","15842","15951","15790","15632","16199",
"남해군","세대수","시군구별 적용인구 현황","세대","9247","9116","9154","9362","9773","9842","9935","10376",
"하동군","건강보험적용인구","시군구별 적용인구 현황","명","47868","47326","46825","45468","44779","43052","41847","40987",
"하동군","사업장수","시군구별 적용인구 현황","개","885","898","953","963","1023","1058","1067","1111",
"하동군","총가입자수","시군구별 적용인구 현황","명","29832","29525","29237","28294","28036","26768","25707","24154",
"하동군","가입자수","시군구별 적용인구 현황","명","9360","9479","9718","9856","10309","10055","9817","9960",
"하동군","피부양자수","시군구별 적용인구 현황","명","20472","20046","19519","18438","17727","16713","15890","14194",
"하동군","가입자수","시군구별 적용인구 현황","명","18036","17801","17588","17174","16743","16284","16140","16833",
"하동군","세대수","시군구별 적용인구 현황","세대","9803","9847","9937","10022","10109","10149","10263","10871",
"산청군","건강보험적용인구","시군구별 적용인구 현황","명","34048","34377","34860","34528","34194","33739","33426","33315",
"산청군","사업장수","시군구별 적용인구 현황","개","843","954","932","975","1022","1068","1123","1161",
"산청군","총가입자수","시군구별 적용인구 현황","명","21970","22177","22535","22159","21822","21334","20920","19974",
"산청군","가입자수","시군구별 적용인구 현황","명","6666","7014","7440","7717","7779","7833","7954","8036",
"산청군","피부양자수","시군구별 적용인구 현황","명","15304","15163","15095","14442","14043","13501","12966","11938",
"산청군","가입자수","시군구별 적용인구 현황","명","12078","12200","12325","12369","12372","12405","12506","13341",
"산청군","세대수","시군구별 적용인구 현황","세대","6773","6980","7120","7375","7616","7880","8110","8744",
"함양군","건강보험적용인구","시군구별 적용인구 현황","명","38591","38494","38528","38442","38321","37692","36944","36446",
"함양군","사업장수","시군구별 적용인구 현황","개","854","852","888","995","1101","1168","1186","1194",
"함양군","총가입자수","시군구별 적용인구 현황","명","25299","25283","25200","25101","25214","24880","23987","23051",
"함양군","가입자수","시군구별 적용인구 현황","명","8043","8207","8383","8756","9375","9601","9293","9480",
"함양군","피부양자수","시군구별 적용인구 현황","명","17256","17076","16817","16345","15839","15279","14694","13571",
"함양군","가입자수","시군구별 적용인구 현황","명","13292","13211","13328","13341","13107","12812","12957","13395",
"함양군","세대수","시군구별 적용인구 현황","세대","7268","7411","7644","7918","8055","8112","8304","8776",
"거창군","건강보험적용인구","시군구별 적용인구 현황","명","60468","60769","60336","60077","59946","59260","59097","58680",
"거창군","사업장수","시군구별 적용인구 현황","개","1351","1437","1529","1636","1734","1881","1946","1994",
"거창군","총가입자수","시군구별 적용인구 현황","명","40662","41017","40927","40600","40486","39956","39481","38091",
"거창군","가입자수","시군구별 적용인구 현황","명","13464","13884","14311","14871","15335","15615","16040","16349",
"거창군","피부양자수","시군구별 적용인구 현황","명","27198","27133","26616","25729","25151","24341","23441","21742",
"거창군","가입자수","시군구별 적용인구 현황","명","19806","19752","19409","19477","19460","19304","19616","20589",
"거창군","세대수","시군구별 적용인구 현황","세대","10254","10401","10477","10797","11071","11394","11676","12662",
"합천군","건강보험적용인구","시군구별 적용인구 현황","명","46389","45543","44804","43804","43290","42138","41273","40696",
"합천군","사업장수","시군구별 적용인구 현황","개","889","962","1006","1114","1182","1254","1302","1308",
"합천군","총가입자수","시군구별 적용인구 현황","명","31458","30708","30288","29239","28861","28013","27138","26069",
"합천군","가입자수","시군구별 적용인구 현황","명","9011","9013","9246","9157","9544","9592","9519","9784",
"합천군","피부양자수","시군구별 적용인구 현황","명","22447","21695","21042","20082","19317","18421","17619","16285",
"합천군","가입자수","시군구별 적용인구 현황","명","14931","14835","14516","14565","14429","14125","14135","14627",
"합천군","세대수","시군구별 적용인구 현황","세대","8668","8656","8594","8861","8963","8928","9156","9711",
"제주특별자치도","건강보험적용인구","시군구별 적용인구 현황","명","606991","627463","645789","657610","666488","669021","672178","675627",
"제주특별자치도","사업장수","시군구별 적용인구 현황","개","17374","20751","23155","25415","27221","28108","29806","31178",
"제주특별자치도","총가입자수","시군구별 적용인구 현황","명","399337","418391","434233","442818","448793","449073","452030","447498",
"제주특별자치도","가입자수","시군구별 적용인구 현황","명","167387","182584","197192","209816","221437","224960","230865","237979",
"제주특별자치도","피부양자수","시군구별 적용인구 현황","명","231950","235807","237041","233002","227356","224113","221165","209519",
"제주특별자치도","가입자수","시군구별 적용인구 현황","명","207654","209072","211556","214792","217695","219948","220148","228129",
"제주특별자치도","세대수","시군구별 적용인구 현황","세대","111420","114154","117748","123329","128659","131633","134485","141319",
"제주시","건강보험적용인구","시군구별 적용인구 현황","명","448046","460978","470835","479080","486077","488332","489824","491435",
"제주시","사업장수","시군구별 적용인구 현황","개","13767","16438","18094","19826","21138","21741","23097","23997",
"제주시","총가입자수","시군구별 적용인구 현황","명","303080","315761","324738","330210","335325","335773","337125","333422",
"제주시","가입자수","시군구별 적용인구 현황","명","129900","140578","149987","158551","167702","170817","174708","180091",
"제주시","피부양자수","시군구별 적용인구 현황","명","173180","175183","174751","171659","167623","164956","162417","153331",
"제주시","가입자수","시군구별 적용인구 현황","명","144966","145217","146097","148870","150752","152559","152699","158013",
"제주시","세대수","시군구별 적용인구 현황","세대","78209","79730","81734","85751","89371","91521","93702","98274",
"서귀포시","건강보험적용인구","시군구별 적용인구 현황","명","158945","166485","174954","178530","180411","180689","182354","184192",
"서귀포시","사업장수","시군구별 적용인구 현황","개","3607","4313","5061","5589","6083","6367","6709","7181",
"서귀포시","총가입자수","시군구별 적용인구 현황","명","96257","102630","109495","112608","113468","113300","114905","114076",
"서귀포시","가입자수","시군구별 적용인구 현황","명","37487","42006","47205","51265","53735","54143","56157","57888",
