"사망원인별(104항목)","성별","연령(5세)별","항목","단위","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"질병이환 및 사망의 외인 (V01-Y89, U12)","계","40 - 44세","사망률[십만명당]","십만명당","42.5","42.6","38.4","40.8","38.3","37.4","36.5","37.1",
"질병이환 및 사망의 외인 (V01-Y89, U12)","계","45 - 49세","사망자수[명]","명","2288","2127","2103","2227","2119","1866","1703","1690",
"질병이환 및 사망의 외인 (V01-Y89, U12)","계","45 - 49세","사망률[십만명당]","십만명당","52.3","47.7","46.4","49.1","47.3","42.6","40.3","41.4",
"질병이환 및 사망의 외인 (V01-Y89, U12)","계","50 - 54세","사망자수[명]","명","2628","2459","2282","2304","2270","2063","2040","2070",
"질병이환 및 사망의 외인 (V01-Y89, U12)","계","50 - 54세","사망률[십만명당]","십만명당","61.6","58.9","55.6","55.5","53.3","47.6","46.1","46",
"질병이환 및 사망의 외인 (V01-Y89, U12)","계","55 - 59세","사망자수[명]","명","2659","2711","2640","2782","2649","2453","2222","2132",
"질병이환 및 사망의 외인 (V01-Y89, U12)","계","55 - 59세","사망률[십만명당]","십만명당","68.5","66.5","62.5","65.1","62.2","58.3","53.9","52.6",
"질병이환 및 사망의 외인 (V01-Y89, U12)","계","60 - 64세","사망자수[명]","명","2089","2200","2157","2375","2476","2433","2360","2367",
"질병이환 및 사망의 외인 (V01-Y89, U12)","계","60 - 64세","사망률[십만명당]","십만명당","76.9","74.2","67.9","70.3","68.8","63.9","59","57.1",
"질병이환 및 사망의 외인 (V01-Y89, U12)","계","65 - 69세","사망자수[명]","명","1957","1962","1827","1975","1909","1967","1908","2184",
"질병이환 및 사망의 외인 (V01-Y89, U12)","계","65 - 69세","사망률[십만명당]","십만명당","92.8","89.8","80.8","84.2","78.1","74.6","66.2","70.7",
"질병이환 및 사망의 외인 (V01-Y89, U12)","계","70 - 74세","사망자수[명]","명","2397","2213","2047","1933","1913","1834","1927","1896",
"질병이환 및 사망의 외인 (V01-Y89, U12)","계","70 - 74세","사망률[십만명당]","십만명당","134.9","125.3","115.9","106.6","100.6","91.7","92.9","88.3",
"질병이환 및 사망의 외인 (V01-Y89, U12)","계","75 - 79세","사망자수[명]","명","2790","2681","2580","2772","2485","2191","2251","2106",
"질병이환 및 사망의 외인 (V01-Y89, U12)","계","75 - 79세","사망률[십만명당]","십만명당","206.1","190.4","171.3","174.9","155","136.7","140.9","131.3",
"질병이환 및 사망의 외인 (V01-Y89, U12)","계","80세이상","사망자수[명]","명","4951","5049","5154","5117","5101","5293","5348","6171",
"질병이환 및 사망의 외인 (V01-Y89, U12)","계","80세이상","사망률[십만명당]","십만명당","377.3","355.1","336.4","311.2","288.3","279.2","264.4","284.3",
"질병이환 및 사망의 외인 (V01-Y89, U12)","계","80 - 84세","사망자수[명]","명","2190","2278","2371","2413","2402","2418","2397","2717",
"질병이환 및 사망의 외인 (V01-Y89, U12)","계","80 - 84세","사망률[십만명당]","십만명당","275.7","263.5","255.4","243.8","227.4","217.7","206.1","217.7",
"질병이환 및 사망의 외인 (V01-Y89, U12)","계","85 - 89세","사망자수[명]","명","1607","1611","1629","1588","1573","1726","1696","2034",
"질병이환 및 사망의 외인 (V01-Y89, U12)","계","85 - 89세","사망률[십만명당]","십만명당","440.2","408.7","382","344.9","314.8","314","281.1","314.1",
"질병이환 및 사망의 외인 (V01-Y89, U12)","계","90세이상","사망자수[명]","명","1154","1160","1154","1116","1126","1149","1255","1420",
"질병이환 및 사망의 외인 (V01-Y89, U12)","계","90세이상","사망률[십만명당]","십만명당","755.4","710.9","651.9","575.3","527.4","488.6","489.6","516",
"질병이환 및 사망의 외인 (V01-Y89, U12)","계","15세 미만","사망자수[명]","명","315","270","290","253","272","250","262","253",
"질병이환 및 사망의 외인 (V01-Y89, U12)","계","15세 미만","사망률[십만명당]","십만명당","4.4","3.9","4.2","3.8","4.2","3.9","4.2","4.2",
"질병이환 및 사망의 외인 (V01-Y89, U12)","계","15 - 64세","사망자수[명]","명","16367","16040","15251","15987","15592","14907","14450","14077",
"질병이환 및 사망의 외인 (V01-Y89, U12)","계","15 - 64세","사망률[십만명당]","십만명당","43.9","42.9","40.9","43","42.1","40.5","39.5","38.8",
"질병이환 및 사망의 외인 (V01-Y89, U12)","계","65세 이상","사망자수[명]","명","12095","11905","11608","11797","11408","11285","11434","12357",
"질병이환 및 사망의 외인 (V01-Y89, U12)","계","65세 이상","사망률[십만명당]","십만명당","184.6","175.6","164.3","159.6","147.8","138.7","133.3","137.1",
"질병이환 및 사망의 외인 (V01-Y89, U12)","계","연령미상","사망자수[명]","명","7","3","5","3","10","0","1","1",
"질병이환 및 사망의 외인 (V01-Y89, U12)","계","연령미상","사망률[십만명당]","십만명당","","","","","","","","",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","계","사망자수[명]","명","19600","19265","18692","19493","18896","18032","17789","18223",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","계","사망률[십만명당]","십만명당","77","75.5","73.1","76.1","73.8","70.4","69.5","71.4",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","0세","사망자수[명]","명","29","33","31","26","35","36","34","29",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","0세","사망률[십만명당]","십만명당","13.4","15.7","16.3","15.2","22.3","25.1","25.6","22.7",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","1 - 4세","사망자수[명]","명","52","48","56","38","40","32","31","23",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","1 - 4세","사망률[십만명당]","십만명당","5.5","5.1","6.2","4.4","4.9","4.2","4.5","3.6",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","5 - 9세","사망자수[명]","명","43","47","62","34","39","33","21","30",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","5 - 9세","사망률[십만명당]","십만명당","3.6","3.9","5.1","2.8","3.3","2.8","1.8","2.7",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","10 - 14세","사망자수[명]","명","67","47","50","50","42","53","62","68",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","10 - 14세","사망률[십만명당]","십만명당","5","3.8","4.1","4.1","3.5","4.4","5.1","5.6",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","15 - 19세","사망자수[명]","명","298","327","283","251","234","254","228","216",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","15 - 19세","사망률[십만명당]","십만명당","17.3","19.7","17.9","16.8","16.5","19.2","18.3","17.8",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","20 - 24세","사망자수[명]","명","546","525","510","510","473","467","491","429",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","20 - 24세","사망률[십만명당]","십만명당","29.3","28","27.5","28.2","26.9","27.3","29.7","27.3",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","25 - 29세","사망자수[명]","명","678","665","679","651","640","708","811","745",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","25 - 29세","사망률[십만명당]","십만명당","41.6","40.2","39.8","36.9","35.3","38.2","43.5","40.4",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","30 - 34세","사망자수[명]","명","847","819","699","729","656","673","696","715",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","30 - 34세","사망률[십만명당]","십만명당","43.6","44.4","40.2","43.9","40.3","41.4","42.3","42.1",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","35 - 39세","사망자수[명]","명","974","962","1007","1080","1002","932","833","758",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","35 - 39세","사망률[십만명당]","십만명당","49.3","48","49.4","52.6","49.6","48.2","45.3","43.7",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","40 - 44세","사망자수[명]","명","1363","1342","1130","1186","1078","1025","1035","1022",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","40 - 44세","사망률[십만명당]","십만명당","60.7","62.1","54.3","59","55","52.2","51.9","50.4",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","45 - 49세","사망자수[명]","명","1739","1655","1581","1713","1606","1404","1259","1250",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","45 - 49세","사망률[십만명당]","십만명당","78.5","73.4","68.9","74.5","70.6","63.1","58.7","60.5",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","50 - 54세","사망자수[명]","명","2117","1940","1787","1830","1815","1573","1526","1570",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","50 - 54세","사망률[십만명당]","십만명당","98","91.5","85.6","87.1","84.5","72","68.5","69.3",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","55 - 59세","사망자수[명]","명","2161","2091","2169","2213","2081","1945","1747","1700",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","55 - 59세","사망률[십만명당]","십만명당","111.5","102.8","102.8","103.5","97.4","91.9","83.9","82.9",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","60 - 64세","사망자수[명]","명","1644","1751","1706","1915","2012","1873","1874","1876",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","60 - 64세","사망률[십만명당]","십만명당","123.5","120.4","109.3","115","113.2","99.7","94.8","91.5",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","65 - 69세","사망자수[명]","명","1494","1473","1388","1525","1467","1501","1479","1683",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","65 - 69세","사망률[십만명당]","십만명당","147.8","140.4","127.7","135.1","124.5","118","106.3","112.6",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","70 - 74세","사망자수[명]","명","1659","1523","1447","1371","1394","1381","1400","1428",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","70 - 74세","사망률[십만명당]","십만명당","209.5","191.6","180.1","164.2","157.7","147.8","144.3","141.9",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","75 - 79세","사망자수[명]","명","1781","1758","1723","1849","1670","1522","1507","1448",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","75 - 79세","사망률[십만명당]","십만명당","326.3","305.8","276.4","278.9","247.1","223.1","218.9","206.8",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","80세이상","사망자수[명]","명","2103","2258","2380","2520","2602","2620","2755","3233",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","80세이상","사망률[십만명당]","십만명당","527.8","513.4","493.1","478","450.8","417.3","405.6","436.2",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","80 - 84세","사망자수[명]","명","1170","1263","1347","1425","1498","1457","1501","1713",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","80 - 84세","사망률[십만명당]","십만명당","436.9","422.3","410.5","400","387.3","352.5","341.6","357.9",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","85 - 89세","사망자수[명]","명","602","664","678","738","752","811","844","1051",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","85 - 89세","사망률[십만명당]","십만명당","620.5","629.8","581.5","569.8","520.7","496.2","458.1","520.3",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","90세이상","사망자수[명]","명","331","331","355","357","352","352","410","469",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","90세이상","사망률[십만명당]","십만명당","984.5","936.7","935","860.2","764.5","690.9","736.5","773.2",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","15세 미만","사망자수[명]","명","191","175","199","148","156","154","148","150",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","15세 미만","사망률[십만명당]","십만명당","5.2","4.9","5.6","4.3","4.6","4.7","4.6","4.9",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","15 - 64세","사망자수[명]","명","12367","12077","11551","12078","11597","10854","10500","10281",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","15 - 64세","사망률[십만명당]","십만명당","65","63.3","60.6","63.6","61.3","57.7","56.2","55.5",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","65세 이상","사망자수[명]","명","7037","7012","6938","7265","7133","7024","7141","7792",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","65세 이상","사망률[십만명당]","십만명당","256.2","245.3","231.5","230.4","215.2","199.8","191.5","197.7",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","연령미상","사망자수[명]","명","5","1","4","2","10","0","0","0",
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","연령미상","사망률[십만명당]","십만명당","","","","","","","","",
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","계","사망자수[명]","명","9184","8953","8462","8547","8386","8410","8358","8465",
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","계","사망률[십만명당]","십만명당","36","35","33","33.3","32.6","32.7","32.5","32.9",
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","0세","사망자수[명]","명","30","29","24","16","16","20","21","24",
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","0세","사망률[십만명당]","십만명당","14.6","14.5","13.3","9.9","10.7","14.6","16.6","19.7",
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","1 - 4세","사망자수[명]","명","34","26","28","30","35","20","24","19",
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","1 - 4세","사망률[십만명당]","십만명당","3.8","2.9","3.2","3.6","4.5","2.8","3.7","3.2",
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","5 - 9세","사망자수[명]","명","28","16","16","22","29","23","20","12",
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","5 - 9세","사망률[십만명당]","십만명당","2.5","1.4","1.4","1.9","2.6","2","1.8","1.1",
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","10 - 14세","사망자수[명]","명","32","24","23","37","36","33","49","48",
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","10 - 14세","사망률[십만명당]","십만명당","2.6","2.1","2","3.3","3.2","2.9","4.3","4.2",
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","15 - 19세","사망자수[명]","명","135","136","114","147","159","144","142","140",
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","15 - 19세","사망률[십만명당]","십만명당","8.6","8.9","7.9","10.7","12.2","11.8","12.3","12.4",
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","20 - 24세","사망자수[명]","명","221","237","209","267","318","346","332","317",
